32.1173,8.6703,g
13.0894,9.8864,h
53.4534,25.4135,h
12.9877,10.4706,g
20.6882,12.8511,g
43.0627,24.468,g
34.2298,11.7386,g
24.908,20.8785,g
138.838,32.8249,g
26.0427,13.9789,g
81.3992,27.7039,g
26.1013,18.8656,h
22.1815,7.3637,h
166.855,27.3086,h
43.1205,26.3373,h
46.2966,10.4992,h
33.5,16.315,g
21.5294,15.7955,g
28.4173,16.629,g
46.508,13.4311,h
18.7258,10.3934,g
91.1981,64.4944,h
129.47,36.8156,h
60.4423,12.5589,h
28.971,10.9324,h
35.4044,15.465,g
55.0742,13.1883,h
48.4137,17.6279,g
21.2386,12.4594,g
40.0334,16.7695,g
38.0195,12.6736,h
26.9151,21.6633,g
36.0383,14.4691,g
30.948,16.7296,g
40.8309,17.2319,g
18.9949,7.009,g
26.9106,15.0744,g
24.3597,9.7699,h
45.1827,17.8152,g
39.5959,10.0684,h
74.9198,34.1336,g
52.9502,17.4422,g
136.5573,81.9947,h
29.1133,11.8054,h
54.9452,11.3293,h
82.6882,33.0604,g
157.757,106.801,h
76.201,31.0262,g
37.2863,13.0904,g
25.0807,12.4177,g
72.9495,25.0803,g
19.7551,14.5851,g
25.7828,11.8424,h
23.9171,18.1469,h
26.749,18.9529,h
199.023,86.2958,h
63.4209,26.9573,g
132.702,59.5064,h
60.4536,20.3705,h
93.2141,27.0488,h
81.3975,49.1218,g
43.4518,18.3722,g
38.3363,16.057,g
12.8668,11.4326,h
26.124,10.0706,h
45.2392,16.3478,g
44.3695,16.8796,g
82.365,24.7185,g
21.1474,16.8163,g
124.6926,65.8641,h
20.9356,6.9256,g
192.2916,134.6957,h
12.9383,11.1055,g
119.781,64.5416,h
25.1926,6.6904,h
82.3346,16.5924,h
59.7264,24.6707,g
143.3763,30.1811,h
104.156,17.6415,g
13.026,10.224,g
90.6992,23.635,g
182.604,71.6365,h
22.1689,12.4471,g
41.1187,12.7348,h
26.564,13.2097,g
32.4618,22.3051,g
42.5751,10.8151,g
16.9105,13.9431,h
42.3886,10.8063,g
88.9941,25.2279,g
35.8288,28.7369,g
44.3606,19.9812,g
85.6655,29.214,g
23.9415,0,g
48.2208,20.5177,h
35.0368,14.4674,g
27.7783,8.95,h
62.129,25.725,g
26.2348,13.4231,g
46.9412,44.2798,h
84.684,17.3999,h
50.321,22.4097,g
31.4905,16.8762,g
45.8064,19.5178,g
23.0205,9.5145,h
21.0946,11.0735,g
82.5295,21.5646,g
33.3046,14.5828,g
33.2508,15.7565,g
46.9981,35.5131,h
40.7886,21.025,g
43.614,17.4155,g
56.7097,28.7761,h
23.2612,9.4718,g
29.342,16.8688,h
15.9514,10.8444,g
63.3996,24.6266,g
27.3988,10.1619,h
112.1475,22.1891,h
53.0403,13.8821,g
18.412,7.886,h
149.545,35.5752,h
43.2456,35.685,g
44.7018,23.1111,h
38.2467,23.9796,g
48.2117,17.2202,g
71.6908,18.707,h
115.778,19.7697,h
80.9042,27.99,g
22.0539,14.3441,g
45.1554,9.6212,h
98.9974,36.6955,h
20.249,15.1595,g
118.4908,66.9402,h
34.9205,15.9621,g
29.4841,13.8828,g
45.4329,10.4937,h
110.815,19.4037,g
110.136,39.4236,h
45.4074,16.7133,g
57.4339,12.1793,g
12.9161,11.1984,g
105.264,41.3551,g
27.4623,14.5438,h
33.0297,22.9053,g
37.7629,11.7837,h
30.1938,20.0706,g
21.6639,10.6492,g
19.8584,15.5018,g
40.9677,20.7897,g
26.954,20.0649,h
13.1683,10.8664,g
40.2542,12.4191,h
44.3534,21.5914,g
137.267,77.1084,h
23.7382,12.6284,g
32.8552,12.6207,g
56.5206,25.5338,g
117.153,32.008,h
27.3842,14.24,g
26.8174,21.0559,g
23.6856,21.166,h
66.4899,20.5629,g
64.62,21.5068,g
20.0041,7.3071,h
138.701,71.5139,h
31.685,16.9763,g
12.6451,11.7799,g
36.8182,14.3749,g
65.8891,12.799,h
36.728,11.3341,h
29.7355,23.2815,g
12.7235,11.629,g
85.2648,24.6406,g
152.756,21.5442,h
33.603,23.2454,g
20.911,6.2161,g
41.4364,8.2403,h
72.969,19.2006,g
24.1701,15.3587,h
95.7927,51.1362,g
18.3155,7.4868,g
76.5398,24.806,g
13.1625,10.4977,g
19.3353,11.5449,h
22.6229,11.5584,h
99.5006,24.2466,h
52.3327,24.5651,h
28.0589,8.254,g
45.71,19.8224,g
27.6315,10.7508,g
86.0486,21.8287,g
81.6259,33.2622,g
33.8351,13.1936,g
71.8364,46.752,h
33.1854,16.8379,g
77.0789,29.6883,g
21.0042,8.7689,h
12.8789,7.2531,h
27.0815,20.8539,g
81.1254,32.3186,g
100.153,26.2996,g
46.549,16.7233,g
18.1602,10.3203,g
23.2129,9.9944,g
66.9332,26.349,h
47.188,14.9019,g
33.9512,21.3868,g
22.5058,9.6454,h
31.5283,21.6599,g
41.588,17.8972,h
82.474,43.8185,h
174.725,119.746,h
23.5813,0,g
65.1138,25.5685,g
112.569,49.6183,g
53.1566,51.1045,h
30.8529,0.0063,g
60.8875,21.234,g
54.6633,18.9209,g
32.5139,15.4471,g
23.9534,11.0193,g
98.2181,41.343,h
12.9301,11.3184,h
195.2309,67.0206,h
35.8905,17.5004,h
19.5553,7.9626,h
78.6102,30.9949,g
61.4065,23.6761,g
35.2705,19.3642,h
32.8823,20.8996,g
26.9279,16.4598,g
34.8842,16.964,g
93.0262,23.2094,g
12.9993,11.234,g
59.4409,21.1101,g
86.7377,16.1945,h
102.6651,67.0337,h
23.7596,12.7832,g
23.856,12.2327,g
20.6022,19.4903,g
41.3845,24.9316,g
21.185,7.0653,g
65.1686,12.2282,g
117.9707,13.2646,h
200.656,74.7154,h
32.9345,13.6783,g
24.9509,12.2758,g
29.6936,18.4962,g
42.2999,15.2507,g
96.2358,33.1716,g
23.9569,0,g
71.3472,26.9574,h
24.5279,16.6189,g
108.67,71.6514,h
90.829,33.8426,g
18.6105,15.2041,g
94.1081,32.3064,h
170.7778,65.1699,h
36.3781,10.3615,g
34.9763,10.7542,g
104.1008,56.1199,h
53.7448,9.3292,h
156.9253,34.9385,h
170.6361,114.7415,h
21.3715,16.0779,g
92.7855,82.3446,h
33.7945,22.1564,g
60.0737,18.208,g
26.6009,11.6,h
86.5392,44.0574,g
63.6936,25.9812,h
32.4232,20.7462,g
131.913,40.049,h
30.4443,17.2349,g
40.8633,31.5629,g
36.6834,23.4707,h
22.6859,10.1039,h
18.4343,17.8717,h
35.8348,17.3889,g
23.0918,21.3305,g
124.4561,25.3229,h
46.3906,26.0811,g
41.1907,22.4849,g
15.962,11.5356,g
76.6097,36.4165,g
57.278,13.6043,g
155.5731,99.8859,h
101.501,82.7937,h
28.0971,15.9477,g
24.5519,15.0466,g
13.0748,10.8737,g
20.503,12.8121,g
45.0948,16.4904,g
69.0585,27.2418,g
56.0181,14.48,g
71.2234,17.8914,g
67.7139,28.5831,h
76.3259,28.009,g
40.0276,31.8033,g
35.8341,21.9779,g
29.6153,8.6906,h
70.0897,27.9443,g
19.5565,11.0315,g
92.7062,18.1531,g
18.1899,15.2937,h
44.8541,8.0729,h
62.8276,21.7863,g
122.506,25.8571,h
23.145,14.3228,g
19.9205,10.3429,h
54.8072,22.3495,g
48.6979,25.7886,h
20.2874,9.2749,g
33.1261,12.8237,g
38.2245,28.3284,g
46.1928,11.6604,g
22.2454,12.4406,h
22.1311,9.9695,g
34.9374,14.2446,g
80.0169,29.9756,g
83.8422,36.9681,h
20.4754,15.7636,g
52.7057,20.4083,g
59.0112,26.2465,g
18.6982,15.1509,g
11.1239,1.9208,h
43.8485,15.3149,g
22.6828,10.0152,g
71.6335,25.712,g
20.5491,7.2176,g
13.3872,10.4586,g
24.578,16.9487,g
221.842,28.6898,h
33.6236,19.5098,g
20.2916,10.0261,g
29.2222,13.9091,g
75.4146,21.7781,h
38.587,17.8993,h
54.9625,17.7415,h
40.0726,9.6414,h
68.7237,16.5613,g
18.8702,17.3869,g
41.7614,22.8933,g
86.4858,20.4931,g
77.7764,11.3507,h
19.9033,12.9443,g
21.7326,13.4041,h
28.6893,19.4822,g
17.4898,7.1962,g
34.1382,0.0047,g
97.9047,42.34,g
32.0001,11.4658,g
70.2452,19.4757,g
23.393,17.642,g
23.602,17.0341,g
40.9012,14.8358,g
88.4638,26.6695,g
72.3105,20.7811,g
87.2384,27.935,g
12.9816,10.8012,g
54.3778,15.8934,g
32.4488,10.7041,g
35.6734,17.9468,g
18.3117,12.6932,g
122.4013,39.4187,h
12.3479,12.1428,h
24.2089,15.7238,h
149.9342,106.3089,h
23.5009,12.6917,g
12.9926,10.8059,g
21.8607,9.5189,g
76.1336,23.7964,g
72.1282,19.0392,g
96.1021,63.9019,h
67.8372,24.1273,g
41.5538,12.3952,g
70.1757,26.7632,g
22.8206,0,g
80.1507,27.6908,g
16.6123,7.8423,h
27.9985,15.0071,g
85.1967,36.7234,g
40.3164,24.6091,g
36.6443,20.9053,g
24.3343,15.0848,h
91.5247,18.0323,g
21.1109,11.5522,h
23.8461,19.2181,g
17.264,9.5686,h
84.4803,19.549,h
12.9396,11.0653,g
31.7269,16.0554,g
120.2285,73.8126,h
54.9239,22.2381,g
40.749,26.1492,g
21.8056,0,g
40.5879,10.6607,g
35.9738,26.1095,g
20.4623,7.274,g
38.0902,23.3226,g
15.3788,9.5171,h
63.2539,14.85,h
14.5938,12.4274,h
26.8971,19.2128,g
20.3875,7.2941,g
122.418,16.0965,g
57.5315,13.503,g
64.775,24.0241,g
40.0436,29.8364,g
24.5779,18.5496,g
21.8522,12.5133,g
26.0277,11.4154,g
31.0867,8.1617,h
17.497,7.4656,g
116.268,26.7356,g
36.9888,23.6138,g
72.7662,27.4074,g
27.7999,17.5546,h
12.9705,10.9994,g
34.9335,7.642,g
30.0983,9.5797,h
81.2464,77.0121,h
33.4997,20.8424,g
17.4019,10.6538,g
58.8706,20.0434,h
28.8686,11.5357,g
30.1721,16.8838,h
114.631,103.011,h
190.677,74.6928,h
27.5007,16.7829,g
15.8992,9.9494,h
32.2947,13.0008,g
80.4825,58.0525,h
37.9626,15.9992,g
12.7589,11.615,g
129.5264,32.9089,h
30.8539,22.9645,g
31.3659,9.3207,g
35.6777,16.7426,g
27.3044,7.4979,g
57.4554,33.554,g
72.6148,18.7599,h
18.7977,15.7316,g
77.656,37.4877,g
75.316,17.5048,g
26.8145,19.1915,h
12.6472,11.7739,g
82.5891,16.4813,g
102.673,84.0216,h
19.5203,16.7042,g
30.6145,16.4697,h
30.3292,11.6624,g
82.9855,35.3999,g
45.6756,22.38,g
30.3767,18.4949,g
38.0041,11.0368,g
69.7228,29.4108,g
24.2018,10.4544,g
18.0868,7.3052,h
33.4322,18.2079,h
150.7452,73.065,h
34.6908,11.2351,g
36.144,10.6632,h
32.2595,12.6968,g
32.8824,24.0868,g
48.1898,20.6604,g
60.8494,14.083,g
21.0994,16.8854,g
39.4071,9.5119,g
22.4719,12.3808,g
23.6195,21.7005,g
21.386,13.6561,h
28.9049,9.6706,h
24.66,10.9818,g
44.3821,14.2659,h
78.0691,27.809,g
36.5188,19.7845,g
72.5798,40.6827,h
44.7138,21.4698,g
17.0391,7.4145,g
17.8187,10.8904,g
24.4523,9.8128,g
17.1254,10.7629,g
16.9022,11.1366,g
74.0745,46.4306,h
23.6634,12.2549,g
30.5492,14.3894,h
19.9279,10.5256,g
32.6471,19.03,g
70.8145,27.9615,g
32.5462,11.5827,h
30.977,27.2611,g
32.2999,20.4792,g
80.9416,26.1937,g
32.8254,19.3483,g
146.539,94.1871,h
16.7578,10.9846,h
41.4173,12.6865,g
85.6186,21.3754,h
12.4704,12.0014,g
16.4307,11.4399,h
22.706,10.3376,g
77.0262,32.288,g
45.247,18.3274,g
36.5332,8.5835,h
30.2441,25.8384,g
76.58,26.8037,g
106.655,69.5269,h
36.254,21.817,g
19.9908,17.7412,g
26.6952,12.7915,h
28.5532,9.429,h
53.9569,19.9037,g
20.1149,7.1037,h
85.2739,26.7041,g
45.4241,15.3792,g
20.003,7.3665,g
21.5664,9.7282,h
30.3122,20.5216,g
104.79,6.6169,h
162.1957,55.2847,h
49.6026,23.2749,g
30.4236,13.2033,h
27.9747,7.1877,h
45.9494,15.0612,g
89.0276,46.1493,h
67.2302,17.0296,g
25.1526,0,g
86.291,26.1931,g
33.4366,14.187,g
49.0423,22.099,g
108.681,36.4744,g
87.5146,22.1137,g
65.8793,11.4066,h
40.6004,17.6554,g
25.8722,6.7396,h
102.022,24.3984,g
32.5717,18.4936,g
141.884,18.1945,g
60.4957,17.6753,g
30.1359,10.9027,g
46.2432,24.7377,g
33.409,27.8563,g
34.989,15.9144,g
22.5967,11.999,g
25.4911,15.4594,h
87.4712,17.2932,h
23.85,12.2419,h
30.7739,19.0394,g
68.7932,13.8229,h
67.965,54.9747,h
27.5557,6.6472,g
118.105,40.7962,h
32.9616,5.9553,h
24.8455,0,g
94.2778,37.8911,g
164.956,110.27,h
97.1493,34.31,g
23.3323,10.7987,g
28.7755,10.9466,g
20.1181,7.2995,h
57.0634,19.1651,g
12.855,11.3739,g
31.6027,16.7217,g
17.4908,11.0749,g
62.1547,22.8527,g
26.0678,14.4996,g
77.8184,27.4015,g
31.8437,21.3649,g
101.308,67.1717,h
57.6389,19.9578,g
50.3466,12.072,g
55.48,27.1606,g
16.8981,15.2109,h
22.6483,0.0056,g
37.4215,12.4882,h
51.131,20.6924,h
80.5522,59.7657,h
84.9925,40.6609,g
31.4896,15.9439,g
21.1274,12.8924,g
18.3747,10.1736,g
152.8,41.7867,h
27.6162,18.0869,g
36.9119,19.53,h
65.7719,23.8371,g
21.1472,6.4262,g
22.1913,11.243,h
37.2276,21.0161,h
27.1538,16.8407,g
78.0986,34.529,g
104.113,41.2098,g
34.1703,20.6534,g
23.409,14.562,h
36.5852,13.103,g
19.6873,12.2639,h
85.9685,46.078,g
41.8803,21.5763,g
37.0371,8.8102,g
39.2546,35.7186,g
73.6582,27.5359,g
35.942,26.4917,g
18.2925,8.9937,h
100.18,49.9918,g
172.6489,77.8658,h
96.2503,44.82,h
105.1759,20.717,h
20.0845,0,h
286.823,65.4158,h
94.1338,29.9863,g
24.4285,0,g
33.5495,23.2246,g
19.6738,7.4183,g
65.1269,15.2743,h
53.1582,16.1254,g
50.9134,24.0733,g
58.3867,12.853,h
80.8877,25.7457,g
22.3943,19.3554,g
76.1799,24.8222,g
34.7007,18.5968,g
47.0522,18.3875,g
50.2888,18.2407,g
34.248,9.5415,h
25.0559,22.8667,g
43.9587,25.1267,g
22.6255,15.2609,g
67.8641,18.5765,g
25.5941,0,g
43.8606,16.1287,g
27.0051,6.6249,g
95.598,31.8116,g
39.167,10.027,h
59.1116,22.7716,g
215.0162,83.461,h
225.988,62.4182,h
36.8834,12.123,g
72.5221,21.6377,g
41.658,14.2577,h
50.2236,11.1068,h
23.2007,9.7733,g
31.1498,12.071,h
82.4072,28.7172,g
23.3895,17.1735,g
18.5661,9.8987,g
37.7828,17.0539,g
104.672,39.6681,g
30.9685,13.0649,g
156.269,65.8125,h
41.7329,13.4302,h
36.6025,19.477,g
133.169,23.7599,g
71.0185,17.7497,g
18.6481,10.4145,h
28.9433,6.5579,g
32.6557,14.4534,g
39.2553,23.4992,g
47.8875,23.5629,g
94.0524,61.8803,h
77.9491,23.4312,h
25.9384,16.2946,g
104.906,85.3367,h
46.5019,28.1192,h
54.3629,35.4866,h
30.5895,15.344,g
51.9853,13.9772,g
65.5503,26.8969,g
118.3765,45.5584,h
24.2128,0,g
136.119,94.0156,h
24.2788,21.7553,h
29.3966,16.8328,g
39.3749,19.9326,g
60.9972,16.1369,g
31.6082,10.4765,h
95.5555,25.0585,h
70.5137,15.7868,h
23.837,15.2526,h
56.4198,16.7197,g
44.1166,14.4834,g
26.5702,14.7651,g
76.9673,36.1711,g
29.3804,10.8214,h
21.8435,15.4761,g
14.3892,12.766,h
26.016,10.3418,g
34.5018,31.5869,g
81.9688,24.7704,g
20.6072,12.7755,g
48.0197,13.5927,h
25.2265,19.6001,g
72.3869,39.1173,g
30.5259,18.7777,g
78.2479,27.8127,g
31.9789,16.2532,g
44.2373,20.9611,g
17.4844,7.3006,g
150.7271,104.9672,h
97.8494,48.1083,h
113.975,19.219,g
12.2144,5.57,h
24.6793,18.832,h
67.9099,30.7335,g
49.6858,8.4888,h
27.4186,15.3147,g
44.9748,23.8528,h
19.2002,12.8107,g
59.5295,13.4897,g
21.1241,9.6714,g
106.719,24.0228,h
46.1791,22.8542,h
24.0895,10.6254,h
21.0636,10.6847,g
28.5807,19.4397,g
104.4142,79.3806,h
69.5005,26.135,g
45.6671,21.0998,g
44.1521,16.7655,g
141.9721,19.7352,h
31.8013,14.9086,g
22.0233,11.1419,h
136.471,65.1777,h
41.5547,17.8223,g
26.1516,17.4999,g
24.1407,10.3973,g
66.8289,20.5976,g
24.9283,11.4785,g
26.6349,25.9017,h
19.8126,12.1361,h
26.2815,21.6234,g
72.8506,33.8684,g
22.9886,13.3644,g
34.9849,17.9934,h
60.3976,18.5732,g
27.9583,14.0395,h
59.0249,13.5471,g
109.9647,28.4764,h
107.666,24.2818,h
60.9973,14.2755,g
38.3943,12.6363,g
11.9346,4.6845,h
76.099,18.7547,g
69.6868,32.5131,g
43.9,27.5743,g
61.0387,9.9631,h
124.787,19.5238,h
31.2328,14.1452,h
24.1784,17.3187,g
13.0354,10.9215,g
99.7911,34.2064,g
50.7165,10.1314,g
19.633,13.6829,g
22.5381,12.4647,g
16.8922,5.5166,h
54.3153,24.5044,g
26.9139,13.5766,g
48.433,22.5407,g
83.8514,12.662,g
33.2254,18.7249,h
89.0973,27.4427,g
62.6862,23.7632,g
98.6723,38.6109,g
40.5134,13.4707,g
64.8668,20.9098,g
59.8214,19.5086,h
20.0401,18.1419,g
45.4444,11.349,g
28.8197,11.2873,g
45.0952,35.6845,g
33.1281,16.7898,g
37.0013,9.2363,g
90.6123,36.4748,g
22.7184,8.7598,g
26.008,15.8644,g
72.5226,17.2902,h
43.964,25.5927,g
23.8212,9.2534,g
50.785,17.354,g
13.0998,10.8861,g
48.3589,21.6431,g
28.085,12.8567,g
66.7056,28.0067,h
26.8527,15.1268,g
12.7824,11.5799,g
63.9655,26.6584,g
19.7752,11.7143,h
36.7954,12.683,g
34.7943,21.5846,g
17.4438,10.9177,g
17.7784,10.5071,h
18.3451,10.9239,g
34.1,7.9861,h
12.9842,11.1771,g
143.5247,37.6482,h
152.254,27.5316,g
26.1827,22.0968,g
12.9942,10.9338,g
29.864,10.738,h
46.8212,35.7678,h
24.598,12.202,g
19.9394,7.0015,g
22.0438,9.4673,h
38.6526,18.266,g
47.7801,21.3242,g
27.4852,17.0142,g
42.6021,12.401,g
74.9872,19.1171,h
15.6624,14.876,h
25.142,16.2245,g
27.4144,5.002,h
56.6057,16.0101,g
19.0602,12.4033,g
28.9203,21.7939,g
20.1677,16.1704,g
50.9772,10.3908,h
45.5619,15.7514,h
24.3173,14.045,g
23.2199,12.5471,g
18.0424,6.8555,g
30.7731,11.1271,h
27.998,19.7625,h
85.7886,27.6151,g
46.5534,19.7632,g
22.2357,12.5279,g
30.4835,10.8071,h
171.5051,64.5524,h
46.5095,16.7168,h
38.1486,8.632,h
41.0916,7.7414,g
33.8326,20.1962,g
20.7037,6.6898,g
85.6371,28.8898,g
57.4159,17.4763,g
49.9934,14.8729,h
102.4248,41.218,h
54.9111,15.0892,h
194.165,70.5358,h
45.1333,9.835,h
24.8794,13.5528,g
22.6092,15.5101,h
115.497,20.0223,h
28.1841,21.0642,g
50.4186,16.1182,g
23.9355,15.7287,g
61.5007,14.8548,h
88.2815,26.2446,g
21.7329,6.8412,g
129.138,20.4463,h
25.6507,15.6521,g
132.794,56.7609,h
133.155,29.9931,h
83.9924,35.5829,g
64.3029,16.4474,g
245.8117,75.5443,h
19.2861,12.3222,h
34.9792,22.7377,g
18.5474,12.729,g
34.6213,21.7278,g
89.6414,24.2344,g
23.6796,13.4887,h
28.3624,15.9281,g
37.8025,24.197,g
74.4488,28.7465,g
19.0013,7.4775,g
37.8069,23.842,g
18.7801,12.7489,g
68.9406,22.4181,g
26.503,11.6146,g
63.2206,13.9444,h
18.1853,12.8991,g
111.923,20.6943,g
19.2454,12.1,g
29.477,20.4587,g
31.8528,9.1297,h
35.5793,19.1013,g
104.28,21.5432,h
99.1059,51.2927,h
24.3394,12.7452,h
96.7193,33.6874,g
15.7493,11.2106,h
145.368,66.4736,h
19.4158,7.4291,g
68.7092,19.8659,g
39.4615,23.6827,g
51.9277,9.3879,h
36.0322,15.085,h
32.7883,15.3772,h
51.9117,12.0387,h
52.9757,29.9201,g
40.912,31.2124,g
31.8432,11.8514,h
34.3095,10.0627,h
13.2754,10.6408,g
19.2685,15.8885,g
46.1392,24.2704,g
53.587,11.2697,h
13.0142,11.2036,g
21.8818,10.8292,g
85.3814,18.3917,g
89.8985,22.9147,g
21.518,12.2329,h
21.7282,12.1878,g
75.8766,35.2101,h
78.7682,28.2616,g
36.544,23.6759,h
25.9751,6.0889,h
21.5754,17.5105,h
26.9835,14.6847,g
28.4121,15.2158,g
31.3405,14.6515,g
25.6509,7.4142,g
29.5483,11.7966,g
19.4632,10.5655,h
43.5211,8.4113,g
18.2123,12.7203,g
145.8863,79.7778,h
48.4695,18.1279,g
26.1968,12.2248,g
163.6451,89.6054,h
13.7929,9.3686,h
59.2399,53.0801,h
38.3425,22.701,g
17.7773,7.4844,g
12.8514,11.4405,g
19.7239,11.9991,g
92.4049,31.1437,g
12.5305,11.9242,g
26.3855,13.0137,h
81.7537,22.9181,g
80.5967,31.8121,g
15.7305,12.3216,h
22.305,13.1162,h
50.149,28.3118,g
67.9686,25.8978,g
95.3944,70.4099,h
59.1793,27.7158,g
15.6776,6.3274,h
20.1335,7.3341,g
17.4001,12.2241,h
139.143,89.1839,h
90.4066,30.2831,g
35.5151,17.6425,g
13.3657,10.4908,g
13.3224,11.8602,h
13.3932,10.3398,h
21.1376,7.0219,g
112.2736,37.3294,h
23.1587,0.0046,g
140.1735,17.9349,h
89.4255,24.5279,h
65.6917,20.4169,g
83.6499,34.1457,h
45.3501,18.3376,g
76.1978,30.4142,g
37.3478,8.3192,h
193.626,65.3719,h
79.5528,44.9929,h
19.1505,9.4805,g
26.6593,14.3903,g
27.5202,16.582,g
